@timestamp,method,req_path,domain,rsp_code,rsp_code_details,src_ip,total_duration_seconds,rsp_size,country,response_flags
2026-03-11T01:01:06.436Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,4.189.119.51,,111902,JP,
2026-03-11T01:01:06.436Z,GET,/,www.qatarenergylng.qa,301,via_upstream,4.189.119.51,,1780,JP,
2026-03-11T01:01:04.321Z,GET,/,qatarenergylng.qa,301,via_upstream,4.189.119.62,,386,JP,
2026-03-11T01:00:56.380Z,GET,/english/MediaCenter/pageindex987/57/Qatargas-brings-winning-spirit-to-National-Sport-Day,www.qatarenergylng.qa,200,via_upstream,5.39.1.242,,177474,FR,
2026-03-11T01:00:51.519Z,GET,/english/Operations/Ras-Laffan-Terminal-Operations,www.qatarenergylng.qa,200,via_upstream,13.76.223.57,,33022,SG,
2026-03-11T01:00:43.424Z,GET,/.well-known/traffic-advice,www.qatarenergylng.qa,301,via_upstream,66.249.93.40,,1761,US,
2026-03-11T01:00:39.009Z,GET,/english/MediaCenter/pageindex987/50/Qatargas-and-OMV-Sign-Five-Year-LNG-Agreement,www.qatarenergylng.qa,200,via_upstream,37.59.204.145,,177626,FR,
2026-03-11T01:00:37.103Z,GET,/Portals/0/DNNGalleryPro/uploads/2024/2/27/ThePioneer161English.pdf,www.qatarenergylng.qa,200,via_upstream,13.76.115.248,,3010021,SG,
2026-03-11T01:00:31.068Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,140.210.152.178,,1428,CN,
2026-03-11T01:00:27.757Z,GET,/english/MediaCenter/pageindex987/37/Qatargas-celebrates-Qatar-National-Day,www.qatarenergylng.qa,200,via_upstream,54.37.118.73,,177432,FR,
2026-03-11T01:00:15.478Z,GET,/english/MediaCenter/pageindex987/10/Qatargas’-Common-Sulfur-Plant-achieves-historic-processing-milestone,www.qatarenergylng.qa,200,via_upstream,37.59.204.157,,177507,FR,
2026-03-11T01:00:14.116Z,GET,/english,www.qatarenergylng.qa,200,via_upstream,80.76.167.222,,111557,QA,
2026-03-11T01:00:14.072Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,13.76.115.248,,111863,SG,
2026-03-11T01:00:11.919Z,GET,/english,www.qatarenergylng.qa,200,via_upstream,212.77.203.83,,111531,QA,
2026-03-11T01:00:07.146Z,GET,/english/Operations/Laffan-Refinery,www.qatarenergylng.qa,200,via_upstream,13.76.115.248,,42404,SG,
2026-03-11T01:00:02.647Z,GET,/english/Operations/Ras-Laffan-Helium,www.qatarenergylng.qa,200,via_upstream,13.76.115.255,,42634,SG,
2026-03-11T00:59:49.063Z,GET,/arabic/الإعلام/الأخبار/News-Details-ar-QA/ArticleID/359/مؤسسة,www.qatarenergylng.qa,200,via_upstream,51.107.70.203,,49735,CH,
2026-03-11T00:59:45.376Z,GET,/arabic/الإعلام/pageindex996/13,www.qatarenergylng.qa,200,via_upstream,176.31.139.18,,193814,FR,
2026-03-11T00:59:31.972Z,GET,/arabic/الإعلام/pageindex996/10,www.qatarenergylng.qa,200,via_upstream,92.222.104.207,,194186,FR,
2026-03-11T00:59:26.387Z,GET,/,www.qatarenergylng.qa,301,via_upstream,5.134.119.53,,1780,ES,
2026-03-11T00:59:26.387Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,5.134.119.53,,110971,ES,
2026-03-11T00:59:09.486Z,GET,/english/MediaCenter/pageindex987/7/Qatargasâ€™-Common-Sulfur-Plant-achieves-historic-processing-milestone,www.qatarenergylng.qa,200,via_upstream,51.75.236.156,,178000,FR,
2026-03-11T00:59:03.277Z,GET,/english/MediaCenter/pageindex987/56/13th-Edition-of-Qatar-Process-Safety-Symposium-Focuses-on-the-Future,www.qatarenergylng.qa,200,via_upstream,51.68.247.203,,178446,FR,
2026-03-11T00:59:02.400Z,GET,/english/MediaCenter/pageindex987/56/Qatargas-changes-name-to-“QatarEnergy-LNG”,www.qatarenergylng.qa,200,via_upstream,94.23.188.207,,178084,FR,
2026-03-11T00:58:22.588Z,GET,/english/MediaCenter/pageindex987/3/Qatargas-delivers-commissioning-LNG-cargo-to-ChinaÃƒÂƒÃ†Â’ÃƒÂ‚Ã†Â’ÃƒÂƒÃ¢Â€ÂšÃƒÂ‚Ã‚Â¢ÃƒÂƒÃ†Â’ÃƒÂ‚Ã¢Â€ÂšÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â€ÂšÃƒÂ‚Ã‚Â¬ÃƒÂƒÃ†Â’ÃƒÂ‚Ã¢Â€ÂšÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â€ÂžÃƒÂ‚Ã‚Â¢s-Jiangsu-Binhai-LNG-Terminal,www.qatarenergylng.qa,200,via_upstream,51.68.247.198,,181163,FR,
2026-03-11T00:58:18.793Z,GET,/english/MediaCenter/pageindex987/55/QatarEnergy-LNG-hosts-‘CEO-Forum’-for-National-Graduates-and-Trainees,www.qatarenergylng.qa,200,via_upstream,51.68.247.219,,176914,FR,
2026-03-11T00:58:09.183Z,GET,/english/MediaCenter/pageindex987/8/Qatargas-urges-national-graduates-to-avail-development-opportunities,www.qatarenergylng.qa,200,via_upstream,5.39.109.178,,177942,FR,
2026-03-11T00:57:57.122Z,GET,/english/MediaCenter/pageindex987/47/2016,www.qatarenergylng.qa,200,via_upstream,92.222.104.200,,176587,FR,
2026-03-11T05:02:42.463Z,GET,/english/MediaCenter/pageindex987/20/QatargasÃƒÂƒÃ†Â’ÃƒÂ‚Ã†Â’ÃƒÂƒÃ¢Â€ÂšÃƒÂ‚Ã‚Â¢ÃƒÂƒÃ†Â’ÃƒÂ‚Ã¢Â€ÂšÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â€ÂšÃƒÂ‚Ã‚Â¬ÃƒÂƒÃ†Â’ÃƒÂ‚Ã¢Â€ÂšÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â€ÂžÃƒÂ‚Ã‚Â¢-Jetty-Boil-Off-Gas-Recovery-Facility-wins-Sustainability-Award,www.qatarenergylng.qa,200,via_upstream,94.23.188.207,,180453,FR,
2026-03-11T05:02:41.456Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,23.106.34.58,,111022,GB,
2026-03-11T05:02:39.986Z,GET,/english/MediaCenter/pageindex987/3/2022/TermStoreId/1a1c8524-e9b3-43ee-b61a-d5e82f8cbf86/TermSetId/94e7b0fe-b94a-4e6a-a309-83fcecb61d7a,www.qatarenergylng.qa,200,via_upstream,92.222.104.208,,177867,FR,
2026-03-11T05:02:37.440Z,GET,/,qatarenergylng.qa,301,via_upstream,23.106.34.58,,387,GB,
2026-03-11T05:02:35.912Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,205.220.72.175,,755,MY,
2026-03-11T05:02:35.423Z,GET,/,www.qatarenergylng.qa,301,via_upstream,23.106.34.58,,1781,GB,
2026-03-11T05:02:34.992Z,GET,/english/MediaCenter/pageindex987/21/Qatargas-delivers-2000th-LNG-cargo-to-India,www.qatarenergylng.qa,200,via_upstream,92.222.108.123,,176613,FR,
2026-03-11T05:02:34.555Z,GET,/english/MediaCenter/pageindex987/51/Qatargas-passes-World-Cup-joy-to-South-Korean-children,www.qatarenergylng.qa,200,via_upstream,5.39.1.234,,176988,FR,
2026-03-11T05:02:26.651Z,GET,/english/MediaCenter/pageindex987/24/Qatargas-delivers-2000th-LNG-cargo-to-India,www.qatarenergylng.qa,200,via_upstream,37.59.204.139,,176444,FR,
2026-03-11T05:02:25.545Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,205.220.72.175,,928,MY,
2026-03-11T05:02:25.422Z,GET,/english/MediaCenter/pageindex987/37/Qatargas-completes-Treated-Industrial-and-Process-Water-project,www.qatarenergylng.qa,200,via_upstream,54.37.118.86,,177723,FR,
2026-03-11T05:02:13.089Z,GET,/&data=05|02|Joseph.Caccam@dolphinenergy.com|1c46076a866a4dd1d3de08de7f2b4e22|ec2cf3bdeffe4a5a8fd66a2a108bfb80|0|0|639088021208794571|Unknown|TWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ==|0|||&sdata=/LaUBFHUFB7UVyuWJH6K8QH4nNP+X1g16E3pzu9VJow=&reserved=0,www.qatarenergylng.qa,404,via_upstream,20.195.17.213,,1283,SG,
2026-03-11T05:02:06.358Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,205.220.72.189,,755,MY,
2026-03-11T05:02:03.696Z,GET,/english/MediaCenter/pageindex987/10/Industry-experts-share-best-practices-at-QatargasÃ¢Â€Â™-17th-Engineering-Forum,www.qatarenergylng.qa,200,via_upstream,51.75.236.155,,177929,FR,
2026-03-11T05:01:55.060Z,GET,/english/MediaCenter/pageindex987/45/Qatargas-presents-JBOG-project-at-COP21-UN-Climate-Change-Conference-in-Paris,www.qatarenergylng.qa,200,via_upstream,54.37.118.64,,177076,FR,
2026-03-11T05:01:47.136Z,GET,/english/MediaCenter/pageindex987/13/2022,www.qatarenergylng.qa,200,via_upstream,5.39.1.252,,176972,FR,
2026-03-11T05:01:39.023Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,205.220.72.189,,755,MY,
2026-03-11T05:01:36.136Z,GET,/english/MediaCenter/pageindex987/32/Qatargas-holds-virtual-CEO-Forum-for-National-Graduates-and-Trainees,www.qatarenergylng.qa,200,via_upstream,94.23.188.201,,177384,FR,
2026-03-11T05:01:32.901Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,205.220.72.189,,928,MY,
2026-03-11T05:01:26.999Z,GET,/english/MediaCenter/pageindex987/3/2023/TermStoreId/1a1c8524-e9b3-43ee-b61a-d5e82f8cbf86/TermSetId/94e7b0fe-b94a-4e6a-a309-83fcecb61d7a,www.qatarenergylng.qa,200,via_upstream,37.59.204.145,,177966,FR,
2026-03-11T05:01:25.908Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.208,,755,AE,
2026-03-11T05:01:13.899Z,GET,/english/MediaCenter/pageindex987/14/Qatar-reshapes-LNG-shipping-with-landmark-multi-port-delivery,www.qatarenergylng.qa,200,via_upstream,185.191.171.11,,177778,GB,
2026-03-11T05:01:09.754Z,GET,/english/MediaCenter/pageindex987/21/Qatargas-celebrates-Qatar-National-Day-2019,www.qatarenergylng.qa,200,via_upstream,92.222.108.109,,176585,FR,
2026-03-11T05:01:00.974Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,5.134.119.53,,110879,ES,
2026-03-11T05:00:59.968Z,GET,/,www.qatarenergylng.qa,301,via_upstream,5.134.119.53,,1780,ES,
2026-03-11T05:00:59.827Z,GET,/english/MediaCenter/pageindex987/56/QatargasÃ¢Â€Â™-Common-Sulfur-Plant-achieves-historic-processing-milestone,www.qatarenergylng.qa,200,via_upstream,51.68.247.217,,178550,FR,
2026-03-11T05:00:58.429Z,GET,/english/MediaCenter/pageindex987/50/Qatargas-showcases-coral-nursery-and-coral-restoration-achievements-to-key-stakeholders,www.qatarenergylng.qa,200,via_upstream,51.75.236.152,,178059,FR,
2026-03-11T05:00:47.788Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,140.210.152.178,,755,CN,
2026-03-11T05:00:38.903Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.208,,1427,AE,
2026-03-11T09:02:42.852Z,GET,/english/MediaCenter/pageindex987/47/2009,www.qatarenergylng.qa,200,via_upstream,92.222.104.218,,176542,FR,
2026-03-11T09:02:39.140Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,45.87.225.251,,755,QA,
2026-03-11T09:02:33.969Z,GET,/english/MediaCenter/pageindex987/18/2022,www.qatarenergylng.qa,200,via_upstream,51.68.247.209,,176683,FR,
2026-03-11T09:02:33.100Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,45.87.225.251,,755,QA,
2026-03-11T09:02:33.100Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,45.87.225.251,,755,QA,
2026-03-11T09:02:30.202Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,45.87.225.251,,927,QA,
2026-03-11T09:02:29.673Z,GET,/english/MediaCenter/pageindex987/5/2024/TermStoreId/1a1c8524-e9b3-43ee-b61a-d5e82f8cbf86/TermSetId/94e7b0fe-b94a-4e6a-a309-83fcecb61d7a,www.qatarenergylng.qa,200,via_upstream,54.37.118.70,,177843,FR,
2026-03-11T09:02:29.377Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,0,downstream_remote_disconnect,45.87.225.251,,0,QA,"{""DownstreamConnectionTermination"":""true""}"
2026-03-11T09:02:24.162Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,80.76.163.174,,755,QA,
2026-03-11T09:02:24.162Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,80.76.163.174,,755,QA,
2026-03-11T09:02:21.421Z,GET,/english/MediaCenter/pageindex987/25/Qatargas-hosts-Sport-Day-activities-for-employees-and-their-families,www.qatarenergylng.qa,200,via_upstream,94.23.188.192,,177666,FR,
2026-03-11T09:02:21.115Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,80.76.163.174,,755,QA,
2026-03-11T09:02:20.116Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,80.76.163.174,,755,QA,
2026-03-11T09:02:19.983Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.178,,1427,AE,
2026-03-11T09:02:17.761Z,GET,/english/MediaCenter/pageindex987/47/Qatargas-reiterates-commitment-to-premier-national-development-at-annual-CEO-Forum,www.qatarenergylng.qa,200,via_upstream,92.222.108.96,,177708,FR,
2026-03-11T09:02:17.580Z,GET,/,www.qatarenergylng.qa,301,via_upstream,5.134.119.46,,1780,ES,
2026-03-11T09:02:17.580Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,5.134.119.46,,110993,ES,
2026-03-11T09:02:16.830Z,GET,/english/MediaCenter/pageindex987/36/Qatargas-utilises-boil-off-gas-to-power-LNG-vessels,www.qatarenergylng.qa,200,via_upstream,54.37.118.91,,177258,FR,
2026-03-11T09:02:08.528Z,GET,/english/MediaCenter/pageindex987/8/QatargasÃ¢Â€Â™-Jetty-Boil-Off-Gas-Recovery-Facility-wins-Sustainability-Award,www.qatarenergylng.qa,200,via_upstream,176.31.139.4,,178208,FR,
2026-03-11T09:02:07.439Z,GET,/english/MediaCenter/pageindex987/20/18th-QatarEnergy-LNG-Engineering-Forum2,www.qatarenergylng.qa,200,via_upstream,37.59.204.144,,176709,FR,
2026-03-11T09:02:01.950Z,GET,/english/MediaCenter/pageindex987/24/2011,www.qatarenergylng.qa,200,via_upstream,92.222.108.104,,176074,FR,
2026-03-11T09:02:01.767Z,GET,/english/MediaCenter/pageindex987/46/Qatargas-delivers-2000th-LNG-cargo-to-India,www.qatarenergylng.qa,200,via_upstream,51.75.236.131,,176853,FR,
2026-03-11T09:01:52.376Z,GET,/english/MediaCenter/pageindex987/35/Qatargas-delivers-first-Q-Max-LNG-cargo-to-KrK-LNG-Terminal-in-Croatia,www.qatarenergylng.qa,200,via_upstream,5.39.1.232,,177666,FR,
2026-03-11T09:01:32.399Z,GET,/arabic/الصفحة-الرئيسية/pageindex638/2/2024,www.qatarenergylng.qa,200,via_upstream,51.75.236.158,,116991,FR,
2026-03-11T09:01:31.111Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,45.87.225.251,,927,QA,
2026-03-11T09:01:23.528Z,GET,/english/MediaCenter/pageindex987/42/Qatargas-hosts-Sport-Day-activities-for-employees-and-their-families,www.qatarenergylng.qa,200,via_upstream,92.222.104.208,,177997,FR,
2026-03-11T09:01:21.241Z,GET,/english/MediaCenter/pageindex987/42/Qatar-Petroleum-Announce-the-Start-of-the-Development-Drilling-Campaign-of-the-North-Field-East-Project,www.qatarenergylng.qa,200,via_upstream,51.75.236.138,,178430,FR,
2026-03-11T09:01:21Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.178,,927,AE,
2026-03-11T09:01:18.984Z,GET,/english/Operations/Ras-Laffan-Industrial-City,www.qatarenergylng.qa,200,via_upstream,172.213.21.147,,32631,IT,
2026-03-11T09:01:04.375Z,GET,/english/MediaCenter/pageindex987/61/2025/TermStoreId/1a1c8524-e9b3-43ee-b61a-d5e82f8cbf86/TermSetId/94e7b0fe-b94a-4e6a-a309-83fcecb61d7a,www.qatarenergylng.qa,200,via_upstream,176.31.139.29,,178639,FR,
2026-03-11T09:01:01.400Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,45.87.224.251,,927,QA,
2026-03-11T09:00:54.150Z,GET,/Portals/0/xBlog/uploads/2024/3/19/QatargasdeliverscommissioningLNGcargotoThailand’sLMPT2MaptaPhutLNGTerminal.jpg,www.qatarenergylng.qa,200,via_upstream,195.33.240.194,,44422,TR,
2026-03-11T09:00:53.059Z,GET,/,www.qatarenergylng.qa,301,via_upstream,20.215.220.113,,1780,PL,
2026-03-11T09:00:50.867Z,GET,/english/MediaCenter/pageindex987/24/Qatargas-successfully-completes-key-milestone-of-its-Marine-Biodiversity-Programme,www.qatarenergylng.qa,200,via_upstream,37.59.204.134,,177161,FR,
2026-03-11T09:00:50.664Z,GET,/english/MediaCenter/pageindex987/56/Qatargas’-Operations-Group-completes-two-years-and-30-million-man-hours-without-LTI,www.qatarenergylng.qa,200,via_upstream,51.68.247.218,,178422,FR,
2026-03-11T09:00:50.095Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,20.215.220.113,,111801,PL,
2026-03-11T09:00:47.636Z,GET,/,qatarenergylng.qa,301,via_upstream,20.215.220.127,,386,PL,
2026-03-11T09:00:46.628Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.203,,1427,AE,
2026-03-11T09:00:41.867Z,GET,/english/MediaCenter/pageindex987/58/Qatargas-wins-prestigious-Sword-and-Globe-of-Honour-awards-(02-December-2017),www.qatarenergylng.qa,200,via_upstream,5.39.1.238,,177950,FR,
2026-03-11T09:00:41.535Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,68.221.75.24,,111850,ES,
2026-03-11T09:00:36.056Z,GET,/english/MediaCenter/pageindex987/15/Qatargas-Safety-Day-features-industry-leading-safety-achievements-and-initiatives,www.qatarenergylng.qa,200,via_upstream,5.39.1.254,,177842,FR,
2026-03-11T09:00:35.499Z,GET,/english/MediaCenter/pageindex987/26/QatarEnergy-LNG-Honours-Winners-of-20th-Annual-Plant-Design-Contest,www.qatarenergylng.qa,200,via_upstream,92.222.104.193,,177963,FR,
2026-03-11T09:00:33.594Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.189,,755,AE,
2026-03-11T09:00:30.696Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.189,,755,AE,
2026-03-11T09:00:28.634Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.189,,927,AE,
2026-03-11T09:00:24.947Z,GET,/Portals/0/ThemePluginPro/uploads/2024/4/17/LNGimage61 (2).jpg,www.qatarenergylng.qa,200,via_upstream,37.210.128.9,,79679,QA,
2026-03-11T09:00:23.065Z,GET,/english/MediaCenter/pageindex987/48/2013,www.qatarenergylng.qa,200,via_upstream,92.222.108.120,,176861,FR,
2026-03-11T09:00:22.065Z,GET,/portals/0/SiteImages/Image2.jpg,www.qatarenergylng.qa,200,via_upstream,37.210.128.9,,60400,QA,
2026-03-11T09:00:19.768Z,GET,/english/MediaCenter/pageindex987/28/Industry-experts-share-best-practices-at-QatargasÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â‚Â¬ÃƒÂ‚Ã¢Â„Â¢-17th-Engineering-Forum,www.qatarenergylng.qa,200,via_upstream,5.39.1.247,,178769,FR,
2026-03-11T09:00:16.056Z,GET,/english,www.qatarenergylng.qa,200,via_upstream,80.76.167.222,,111497,QA,
2026-03-11T09:00:12.657Z,GET,/english,www.qatarenergylng.qa,200,via_upstream,212.77.203.83,,111484,QA,
2026-03-11T09:00:12.572Z,GET,/arabic/الصفحة-الرئيسية/pageindex638/4/3,www.qatarenergylng.qa,200,via_upstream,94.23.188.202,,117875,FR,
2026-03-11T13:02:42.199Z,GET,/english/MediaCenter/pageindex987/52/2008,www.qatarenergylng.qa,200,via_upstream,51.75.236.143,,177127,FR,
2026-03-11T13:02:30.749Z,GET,/english/MediaCenter/pageindex987/15/Qatargas-and-BOTAÃƒÂƒÃ†Â’ÃƒÂ‚Ã†Â’ÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â‚Â¬ÃƒÂ‚Ã‚Â¦ÃƒÂƒÃ†Â’ÃƒÂ‚Ã¢Â€ÂšÃƒÂƒÃ¢Â€Â¦ÃƒÂ‚Ã‚Â¾-(Turkey)-Sign-New-LNG-Agreement,www.qatarenergylng.qa,200,via_upstream,54.37.118.75,,179912,FR,
2026-03-11T13:02:25.822Z,GET,/english/MediaCenter/pageindex987/51/Qatar-Petroleum-announces-load-out-of-the-first-two-jackets-for-the-North-Field-Expansion-Project,www.qatarenergylng.qa,200,via_upstream,54.37.118.87,,177560,FR,
2026-03-11T13:02:21.804Z,GET,/english/Media/News/Article/ArticleID/494/H-E-the-Minister-of-State-for-Energy-Affairs-Visits-North-Field-Expansion-Project,www.qatarenergylng.qa,200,via_upstream,52.255.111.124,,42365,US,
2026-03-11T13:02:19.982Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,45.87.225.250,,927,QA,
2026-03-11T13:02:13.914Z,GET,/Portals/0/ThemePluginPro/uploads/2024/4/17/LNGimage61 (2).jpg,www.qatarenergylng.qa,200,via_upstream,5.36.99.33,,79679,OM,
2026-03-11T13:02:13.686Z,GET,/english/desktopmodules/Adv.Modules.QG.News.API.Services/API/News/GetArticles,www.qatarenergylng.qa,200,via_upstream,4.170.17.149,,5122,QA,
2026-03-11T13:02:07.077Z,GET,/english/MediaCenter/pageindex987/60/2023,www.qatarenergylng.qa,200,via_upstream,37.59.204.137,,176924,FR,
2026-03-11T13:02:02.123Z,GET,/english/MediaCenter/pageindex987/35/image-gallery,www.qatarenergylng.qa,200,via_upstream,185.191.171.3,,177548,GB,
2026-03-11T13:01:59.346Z,GET,/english/Media/tabid/63/language/en-US/pageindex987/35/image-gallery,www.qatarenergylng.qa,301,via_upstream,85.208.96.210,,1853,US,
2026-03-11T13:01:57.298Z,GET,/english/MediaCenter/pageindex987/40/2018,www.qatarenergylng.qa,200,via_upstream,92.222.108.113,,176619,FR,
2026-03-11T13:01:50.011Z,GET,/english/MediaCenter/pageindex987/54/QatargasÃƒÂƒÃ†Â’ÃƒÂ‚Ã†Â’ÃƒÂƒÃ¢Â€ÂšÃƒÂ‚Ã‚Â¢ÃƒÂƒÃ†Â’ÃƒÂ‚Ã¢Â€ÂšÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â€ÂšÃƒÂ‚Ã‚Â¬ÃƒÂƒÃ†Â’ÃƒÂ‚Ã¢Â€ÂšÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â€ÂžÃƒÂ‚Ã‚Â¢-Covid19-Taskforce-recognised-for-outstanding-performance-during-pandemic,www.qatarenergylng.qa,200,via_upstream,51.75.236.135,,180917,FR,
2026-03-11T13:01:44.467Z,GET,/english/MediaCenter/pageindex987/52/Qatargas-completes-landmark-environmental-project-to-protect-QatarÃ¢Â€Â™s-rich-marine-biodiversity,www.qatarenergylng.qa,200,via_upstream,114.119.156.56,,178579,SG,
2026-03-11T13:01:42.541Z,GET,/english/MediaCenter/pageindex987/15/Industry-experts-share-best-practices-at-QatargasÃ¢Â€Â™-15th-Engineering-Forum,www.qatarenergylng.qa,200,via_upstream,5.39.109.179,,178097,FR,
2026-03-11T13:01:28.677Z,GET,/english/Media/News/Article/ArticleID/218/QATARGAS REGISTERS STRONG PRESENCE AT WORLD GAS CONFERENCE 2015,www.qatarenergylng.qa,200,via_upstream,52.21.62.139,,41385,US,
2026-03-11T13:01:27.663Z,GET,/english/MediaCenter/pageindex987/53/Qatar-Petroleum-announces-load-out-of-the-first-two-jackets-for-the-North-Field-Expansion-Project,www.qatarenergylng.qa,200,via_upstream,114.119.156.56,,177815,SG,
2026-03-11T13:01:27.594Z,GET,/english/MediaCenter/pageindex987/19/news,www.qatarenergylng.qa,200,via_upstream,51.75.236.136,,176893,FR,
2026-03-11T13:01:24.238Z,GET,/english/MediaCenter/pageindex987/26/2010,www.qatarenergylng.qa,200,via_upstream,37.59.204.154,,176996,FR,
2026-03-11T13:01:22.494Z,GET,/,www.qatarenergylng.qa,301,via_upstream,5.134.119.46,,1780,ES,
2026-03-11T13:01:21.646Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,5.134.119.46,,110963,ES,
2026-03-11T13:01:14.937Z,GET,/english/MediaCenter/pageindex987/33/Qatargas-delivers-the-first-commissioning-LNG-cargo-to-Republic-of-Poland,www.qatarenergylng.qa,200,via_upstream,185.191.171.7,,177606,GB,
2026-03-11T13:01:13.920Z,GET,/english/MediaCenter/pageindex987/58/Qatargas-hosts-Town-Hall-to-discuss-company-performance-and-strategic-future-plans-,www.qatarenergylng.qa,200,via_upstream,34.224.132.215,,177631,US,
2026-03-11T13:01:10.435Z,GET,/english/MediaCenter/pageindex987/45/image-gallery,www.qatarenergylng.qa,200,via_upstream,51.75.236.131,,176345,FR,
2026-03-11T13:01:06.297Z,GET,/english/MediaCenter/pageindex987/57/2022,www.qatarenergylng.qa,200,via_upstream,114.119.138.32,,177019,SG,
2026-03-11T13:00:58.964Z,GET,/english/MediaCenter/pageindex987/33/Qatar-Petroleum-announces-load-out-of-the-first-two-jackets-for-the-North-Field-Expansion-Project,www.qatarenergylng.qa,200,via_upstream,5.39.1.232,,177774,FR,
2026-03-11T13:00:54.471Z,GET,/english/MediaCenter/pageindex987/32/QatarEnergy-LNG-Honours-Winners-of-20th-Annual-Plant-Design-Contest,www.qatarenergylng.qa,200,via_upstream,92.222.104.210,,177324,FR,
2026-03-11T13:00:48.097Z,GET,/english/AboutUs/Corporate-Structure,www.qatarenergylng.qa,200,via_upstream,68.221.67.167,,34479,ES,
2026-03-11T13:00:41.688Z,GET,/Portals/0/DNNGalleryPro/uploads/2024/3/18/Pioneer157English.pdf,www.qatarenergylng.qa,200,http2.remote_reset,52.187.246.129,,3858769,AU,
2026-03-11T13:00:40.058Z,GET,/english/MediaCenter/pageindex987/18/First-Zero-Liquid-Discharge-Project-in-Qatar,www.qatarenergylng.qa,200,via_upstream,176.31.139.22,,177451,FR,
2026-03-11T13:00:34.307Z,GET,/english/MediaCenter/pageindex987/48/Qatargas-Emergency-Response-Division-Maintains-International-Fire-Accreditation,www.qatarenergylng.qa,200,via_upstream,185.191.171.13,,177951,GB,
